group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Wrestling,Wrestling,rudis-samurai-speed-adult-wrestling-shoes-fire,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,ks,collection_title,Spencer Lee's Picks,false,,keyword_match,,,,https://rudis.com/products/rudis-samurai-speed-adult-wrestling-shoes-fire
footwear,type:Wrestling,Wrestling,rudis-samurai-speed-youth-wrestling-shoes-void,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,samurai,product_title,RUDIS Samurai Speed Youth Wrestling Shoes - Void,false,,keyword_match,,,,https://rudis.com/products/rudis-samurai-speed-youth-wrestling-shoes-void
footwear,type:Wrestling,Wrestling,samurai-speed-youth-wrestling-shoes-water,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,samurai,product_title,RUDIS Samurai Speed Youth Wrestling Shoes - Water,false,,keyword_match,,,,https://rudis.com/products/samurai-speed-youth-wrestling-shoes-water
footwear,kw:Shoe,,samurai-speed-youth-wrestling-shoes-wind,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,samurai,product_title,RUDIS Samurai Speed Youth Wrestling Shoes - Wind,false,,keyword_match,,,,https://rudis.com/products/samurai-speed-youth-wrestling-shoes-wind
footwear,type:Wrestling,Wrestling,rudis-courage-adult-wrestling-shoes-crimson,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Adult Wrestling Shoes - Crimson,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-adult-wrestling-shoes-crimson
footwear,empty-type(brand-default-foot),,rudis-custom-team-addt-fee,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-custom-team-addt-fee
footwear,empty-type(brand-default-foot),,rudis-custom-team-rush-fee,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-custom-team-rush-fee
footwear,type:Wrestling,Wrestling,rudis-courage-adult-wrestling-shoes-royal,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Adult Wrestling Shoes - Royal,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-adult-wrestling-shoes-royal
footwear,type:Wrestling,Wrestling,rudis-courage-adult-wrestling-shoes-white-midnight,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Adult Wrestling Shoes - White/Midnight,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-adult-wrestling-shoes-white-midnight
footwear,kw:Shoe,,rudis-courage-adult-wrestling-shoes-midnight-smoke,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Adult Wrestling Shoes - Midnight Smoke,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-adult-wrestling-shoes-midnight-smoke
footwear,empty-type(brand-default-foot),,rudis-2-0-elite-headgear-emerald,FAIL,COVERAGE GAP — no chart/no paint,,false,,colt,collection_title,Colts Neck HS OPP0030999,true,headgear,excluded,,,,https://rudis.com/products/rudis-2-0-elite-headgear-emerald
footwear,kw:Shoe,,rudis-courage-youth-wrestling-shoes-crimson,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Youth Wrestling Shoes - Crimson,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-youth-wrestling-shoes-crimson
footwear,type:Wrestling,Wrestling,rudis-courage-youth-wrestling-shoes-royal,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Youth Wrestling Shoes - Royal,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-youth-wrestling-shoes-royal
