group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Shoes,Shoes,claudia-sd09c-stretch-canvas,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd09,product_title,Claudia - SD09C - Stretch Canvas,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/claudia-sd09c-stretch-canvas
footwear,type:Shoes,Shoes,raphaela-bl504,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl504,product_title,Raphaela - BL504,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/raphaela-bl504
footwear,empty-type(brand-default-foot),,shipping,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/shipping
footwear,type:Shoes,Shoes,breast-cancer-awareness-tap-boots,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta960,product_title,Breast Cancer Awareness Custom Pro Tap Boot - TA960,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/breast-cancer-awareness-tap-boots
footwear,type:Shoes,Shoes,spirited-tap-boot-ta960,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta960,product_title,Black-White Custom Pro Tap Boot - TA960,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/spirited-tap-boot-ta960
footwear,type:Shoes,Shoes,jz75l,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,,,,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jz75l
footwear,type:Shoes,Shoes,claudia-pointe-shoe-2,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd09,product_title,Claudia - SD09 - Satin,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/claudia-pointe-shoe-2
footwear,empty-type(brand-default-foot),,sd60l-adult-7,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd60l,product_title,Brit - SD60L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd60l-adult-7
footwear,empty-type(brand-default-foot),,tham-ta68,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta68,product_title,Tham - TA68 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/tham-ta68
footwear,empty-type(brand-default-foot),,randy-bl188,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl188,product_title,Randy - BL188,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/randy-bl188
footwear,empty-type(brand-default-foot),,courtney-ch95,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ch95,product_title,Courtney - CH95,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/courtney-ch95
footwear,empty-type(brand-default-foot),,chloe-ch53,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ch53,product_title,Chloe - CH53,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/chloe-ch53
footwear,type:Shoes,Shoes,reorder-alina-ii,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,p90,product_title,Alina II Pointe Shoe - P90,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/reorder-alina-ii
footwear,type:Shoes,Shoes,reorder-alina-i,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,p88,product_title,Alina I Pointe Shoe - P88,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/reorder-alina-i
footwear,type:Shoes,Shoes,tamsin-ta27,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta27,product_title,Tamsin - TA27 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/tamsin-ta27
footwear,type:Shoes,Shoes,tate-ta28,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta28,product_title,Tate - TA28L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/tate-ta28
footwear,type:Shoes,Shoes,merrick-md21,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/merrick-md21
footwear,type:Shoes,Shoes,diamond-sd140,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd140,product_title,Diamond - SD140 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/diamond-sd140
footwear,type:Shoes,Shoes,ruby-sd150,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,,,,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/ruby-sd150
footwear,type:Shoes,Shoes,briar-sd110l,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd11,product_title,Briar - SD110L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/briar-sd110l
footwear,type:Shoes,Shoes,ta35-toddler-55,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta35,product_title,Val - TA35 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/ta35-toddler-55
footwear,type:Shoes,Shoes,ta35-toddler-69,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta35,product_title,Val - TA35 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/ta35-toddler-69
footwear,type:Shoes,Shoes,ta35-toddler-7,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta35,product_title,Val - TA35 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/ta35-toddler-7
footwear,type:Shoes,Shoes,jz43-6,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz43,product_title,Java - JZ43 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jz43-6
footwear,type:Shoes,Shoes,sd130-black,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd130,product_title,Baxley - SD130,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd130-black
footwear,type:Shoes,Shoes,sd130-white,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd130,product_title,Baxley - SD130,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd130-white
footwear,type:Shoes,Shoes,sd130-suntan,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd130,product_title,Baxley - SD130,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd130-suntan
footwear,type:Shoes,Shoes,sd130-sand,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd130,product_title,Baxley - SD130,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd130-sand
footwear,type:Shoes,Shoes,sd69s-black,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69s,product_title,Bella - SD69s (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69s-black
footwear,type:Shoes,Shoes,sd69s-red,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69s,product_title,Bella - SD69s (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69s-red
footwear,type:Shoes,Shoes,sd69s-sand,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69s,product_title,Bella - SD69s (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69s-sand
footwear,type:Shoes,Shoes,sd69s-suntan,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69s,product_title,Bella - SD69s (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69s-suntan
footwear,type:Shoes,Shoes,sd69s-mocha,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69s,product_title,Bella - SD69s (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69s-mocha
footwear,type:Shoes,Shoes,sd69l-black,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd69l,product_title,Brittany - SD69L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd69l-black
footwear,type:Shoes,Shoes,sd09-pink-e,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd09,product_title,Claudia - SD09 - Satin,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd09-pink-e
footwear,type:Shoes,Shoes,sd09-white-b,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd09,product_title,Claudia - SD09 - Satin,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd09-white-b
footwear,type:Shoes,Shoes,sd16-adult-7,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd16,product_title,Bliss Stretch Canvas - SD16 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd16-adult-7
footwear,type:Shoes,Shoes,sd16-adult-70,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd16,product_title,Bliss Stretch Canvas - SD16 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd16-adult-70
footwear,type:Shoes,Shoes,sd16-adult-9,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd16,product_title,Bliss Stretch Canvas - SD16 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd16-adult-9
footwear,type:Shoes,Shoes,sd16-adult-120,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd16,product_title,Bliss Stretch Canvas - SD16 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd16-adult-120
